jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Miramar Barrio Oeste - General Alvarado, Provincia de Buenos Aires",6891580,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N° 908 - Chascomús, Provincia de Buenos Aires",5907069,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Monte B° Las Salinas - Monte, Provincia de Buenos Aires",13361227,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín - General Paz, Provincia de Buenos Aires",6610291,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N° 901 - Lezama, Provincia de Buenos Aires",13035394,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N°908 Barrio Plan Familia Propietaria - Quequén, Partido de Necochea, Provincia de Buenos Aires",8075394,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N°928 - Olavarría, Provincia de Buenos Aires",8047658,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,Construcción de Jardín en Pila - Provincia de Buenos Aires,7773510,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Ostende - Pinamar, Provincia de Buenos Aires",12650383,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Villa Cordobita - Tandil, Provincia de Buenos Aires",8107535,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Villa Italia Norte, Tandil - Provincia de Buenos Aires",12304568,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Barrio La Feria - Ayacucho, Provincia de Buenos Aires",7634419,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,Construcción de Jardín en General Alvear - Provincia de Buenos Aires,7484724,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,Construcción de Jardín en Calle Arenales - Dolores Provincia de Buenos Aires,7773510,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín B° Sol y Sierra - Godoy Cruz, Provincia de Mendoza",10966842,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín 0-113 ""Maestra Nelly Dessy"" - Junín, Provincia de Mendoza",10779673,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín B° Nueva Argentina - San Martín, Provincia de Mendoza",10779673,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín 0-126 ""Eluney"" En Escuela 1-183 - Costa De Araujo, Provincia de Mendoza",18359892,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Escuela 1342 - Las Heras, Provincia de Mendoza",10966842,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín - Capital, Provincia de Mendoza",10966842,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,Construcción Jardín de Jardín en Complejo Habitacional PROCREAR Maipu - Provincia de Mendoza,10378372,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín ""Dr. Dalmacio Vélez Sarsfield"" en Saturnino María Laspiur, San Justo, Provincia de Córdoba",11192192,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín ""Leda Valladares"" en Río Ceballos, Provincia de Córdoba",11450891,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín ""Remedios de Escalada"" en Villa Allende, Provincia de Córdoba",14753407,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Laboulaye, Presidente Roque Sáenz Peña, Provincia de Córdoba",11740693,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Alejandro Roca, Juárez Celman, Provincia de Córdoba",11303655,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N°0-107 en Roberto López Leyton, Rivadavia, Provincia de Mendoza",17334483,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N° 186 - Alberdi-Sachayoj, Provincia de Santiago del Estero - PROMEDU IV (BID 3455/OC-AR)",15966512,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N° 48 Anexo Escuela N°453 - San Vicente, Misiones - PROMEDU IV (BID 3455/OC-AR)",6966599,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N° 18 Anexo Escuela N° 86 - Apóstoles, Misiones - PROMEDU IV (BID 3455/OC-AR)",2554191,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Escuela N° 291 - Colonia Wanda, Provincia de Misiones - PROMEDU IV (BID 3455/OC-AR)",4122915,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Barrion 50 viviendas, Gobernador Virasoro, Corrientes - PROMEDU IV Préstamo BID 3455/OC-AR",7228827,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Zona Sur, Curuzú Cuatiá, Corrientes - PROMEDU IV Préstamo BID 3455/OC-AR",8017843,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N°42 en la Escuela 565 de Curuzú Cuatiá, Corrientes- PROMEDU IV Préstamo BID 3455/OC-AR",8017843,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N°61, en Monte Caseros, Corrientes - PROMEDU IV (BID 3455/OC-AR)",5150045,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en el predio de Santa Catalina, Corrientes - PROMEDU IV (BID 3455/OC-AR)",4634063,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N°40 Barrio Esperanza, Corrientes - PROMEDU IV (BID 3455/OC-AR)",6977905,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N°66, Anexo Escuela N°583 en Puerto Esperanza, Provincia de Misiones - PROMEDU IV (Préstamo BID 3455/OC-AR)",11611490,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en la Escuela N°832 en Alem, Provincia de Misiones - PROMEDU IV (Préstamo BID 3455/OC-AR)",6822503,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín a crear en Calle Giménez de Las Garcitas, provincia del Chaco (PRÉSTAMO BID Nº 3455/OC-AR)",9217770,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en calles Mendoza y Toppano, de Puerto Tirol, Provincia del Chaco - PROMEDU IV (Préstamo BID 3455/OC-AR)",9289871,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en el Barrio Silvio Avalos de General San Martín, Provincia del Chaco - PROMEDU IV (Préstamo BID 3455/OC-AR)",6869753,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín Barrio Itatí, de General San Martín, Provincia del Chaco - PROMEDU IV (Préstamo BID 3455/OC-AR)",6971056,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Charata, de Charata, Provincia del Chaco - PROMEDU IV (Préstamo BID 3455/OC-AR)",7017008,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín lindero al Albergue del Centro Educativo Polimodal N° 20 en Colonia Elisa, Provincia del Chaco - PROMEDU IV",6960381,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín ANEXO Escuela Primaria N° 1009 en Juan José Castelli, Provincia del Chaco - PROMEDU IV (Préstamo BID 3455/O",7711143,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en calles Sandwich Del Sur y Avenida del Trabajo, de Juan José Castelli, Provincia del Chaco - PROMEDU IV (",7694242,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en el Barrio Cacique Do´oxoi en Juan José Castelli, Provincia del Chaco - PROMEDU IV (Préstamo BID 3455/OC-A",7678462,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en la Calle San Lorenzo de Presidencia de La Plaza, Chaco- PROMEDU IV Préstamo BID 3455/OC-AR",6922262,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N° 2 CAPE Escuela N°257 - San Fernando del Valle de Catamarca, Catamarca - PROMEDU IV (BID 3455/OC-AR)",10962332,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Anexo Jardín N° 9 en Terreno Escuela N° 704 - Tinogasta, Catamarca - PROMEDU IV (BID 3455/OC-AR)",5381407,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Anexo Jardín N° 1 - Frente a Parque de los Niños - San Fernando del Valle de Catamarca, Catamarca - PROMEDU IV (",6023159,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N° 6 Anexo - San Fernando del Valle de Catamarca, Catamarca - PROMEDU IV (BID 3455/OC-AR)",10962332,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Escuela 256 - Aimogasta, Provincia de La Rioja - PROMEDU IV (BID 3455/OC-AR)",9948881,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín B° Luis Vernet - La Rioja, Provincia de La Rioja - PROMEDU IV (BID 3455/OC-AR)",6189080,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín B Padre Inestal - Chilecito, La Rioja - PROMEDU IV (BID 3455/OC-AR)",6130347,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Añatuya, Provincia de Santiago del Estero - PROMEDU IV (Préstamo BID 3455/OC-AR)",9533853,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N°80 ""Mi Pequeño Poni"" en Añatuya, Provincia de Santiago del Estero - PROMEDU IV (Préstamo BID 3455/OC-AR)",6297952,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Los Ralos, Río Hondo, Provincia de Santiago del Estero - PROMEDU IV (Préstamo BID 3455/OC-AR)",6304588,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín ""Fulvio Pagani"" en La Reducción, Lules, Provincia de Tucumán - PROMEDU IV (Préstamo BID 3455/OC-AR)",6403805,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Ruta N° 142 en Mosconi, Provincia de Salta - PROMEDU IV (Préstamo BID 3455/OC-AR)",6658883,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Escuela N°4152 de Reconquista, Pichanal Orán, Provincia de Salta - PROMEDU IV (Préstamo BID 3455/OC-AR)",10604573,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Escuela N°4415 ""El Ceibal"" en El Galpón Metán, Provincia de Salta - PROMEDU IV (Préstamo BID 3455/OC-AR)",6658883,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín en Escuela N°4752 en Campo Quijano, Provincia de Salta - PROMEDU IV (Préstamo BID 3455/OC-AR)",10604573,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción Jardín N° 484 - Cerro Radal, Provincia del Chubut",4337106,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Barrio Lanín - Junín de los Andes, Provincia de Neuquén",12990407,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Barrio Los Álamos - Plottier, Provincia de Neuquén",9833718,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Terreno Escuela N° 266 - Plottier, Provincia de Neuquén",11434556,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Terreno Escuela N°192 - Plottier, Provincia de Neuquén",10519791,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Terreno Escuela N° 60 - Plottier, Provincia de Neuquén",9833718,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Calle Candolle - Plottier, Provincia de Neuquén",10977173,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Chacra 30 - San Martín de los Andes, Provincia de Neuquén",7744832,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Vega Maipú - San Martín de los Andes, Provincia de Neuquén",12470791,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín - Senillosa, Provincia de Neuquén",10062409,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Escuela N° 341 - Villa la Angostura, Provincia de Neuquén",25980814,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N° 115 - Bariloche, Río Negro",7744832,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Maquinchao - 25 de Mayo, Río Negro",7589935,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín - Ingeniero Jacobacci, Río Negro",7280142,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín - Aluminé, Provincia de Neuquén",14064450,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Barrio Ezio Zani - Cutral Co, Provincia de Neuquén",20582200,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Terreno Escuela 102 - Cutral Co, Provincia de Neuquén",15322305,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Terreno Escuela 137 - Cutral Co, Provincia de Neuquén",16694451,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Las Lajitas - Las Lajas, Provincia de Neuquén",15489663,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Nueva Barrio Esperanza - Neuquén, Provincia de Neuquén",10519791,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Barrio Valentina Sur - Neuquén, Provincia de Neuquén",10748482,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Calle Boer - Neuquén, Provincia de Neuquén",10977173,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Sector Toma Norte - Neuquén, Provincia de Neuquén",10519791,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín B° la Sirena 127 Ha - Neuquén, Provincia de Neuquén",19438745,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Escuela N° 1 - Neuquén, Provincia de Neuquén",10291100,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Lote Z1 - Neuquén, Provincia de Neuquén",6610291,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Terreno Escuela N° 105 - Vista Alegre, Provincia de Neuquén",7313514,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Zona Noroeste - Zapala, Provincia de Neuquén",22869111,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Sector Autódromo - Centenario, Provincia de Neuquén",11205865,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Sector Tanque de Agua - Centenario, Provincia de Neuquén",10519791,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Sector Segunda Meseta - Centenario, Provincia de Neuquén",10748482,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Escuela 314 - Rincón de los Sauces, Provincia de Neuquén",22640420,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Zona Sudoeste - Rincón de los Sauces, Provincia de Neuquén",22869111,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín - San Patricio del Chañar, Provincia de Neuquén",11205865,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Namuncurá y Santa Cruz - Cipolletti, Río Negro",7032225,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N° 112 - General Roca, Río Negro",11434556,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N° 43 - Catriel, Río Negro",16465760,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín - Fernández Oro, Río Negro",10748482,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín N° 102 Colonia Fátima - Cervantes, Río Negro",6891580,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín Integrado N° 29 - Cinco Saltos, Río Negro",9833718,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Roca - General Roca, Río Negro",18066598,,
"Ministerio de Educación, Cultura, Ciencia y Tecnología","Ministerio de Educación, Cultura, Ciencia y Tecnología",Fortalecimiento Edilicio de Jardines Infantiles,"Construcción de Jardín en Contralmirante Cordero - General Roca, Río Negro",11532849,,
