jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
"Ministerio del Interior, Obras Públicas y Vivienda",Instituto Nacional del Agua,Desarrollo de la Ciencia y Técnica del Agua,Restauración y Puesta en Valor de Talleres y Edificios,5800000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Actividades Centrales,Conducción y Administración,1495228717,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Actividades Centrales,"Coordinación y Planificación Presupuestaria Administrativa, Legal y Técnica",550000000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Actividades Centrales,Desarrollo del Parque Fotovoltaico Cauchari (Bilateral).,15125448,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Actividades Comunes a los Programas de Obras Públicas,Coordinación de Obras Públicas,131938916,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Actividades Comunes a los Programas de Vivienda,Conduccion y Desarrollo de Politicas y Programas,340272273,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Actividades Comunes a los Programas de Vivienda,Mejoramiento de Condiciones de Habitabilidad,9552899,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Apoyo para el Desarrollo de la Infraestructura Educativa (BID Nº 1966/OC-2, BID Nº 2424/OC-AR, BID Nº 2940/OC-AR",Acciones para el Desarrollo de la Infraestructura Universitaria,10000000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Apoyo para el Desarrollo de la Infraestructura Educativa (BID Nº 1966/OC-2, BID Nº 2424/OC-AR, BID Nº 2940/OC-AR",Apoyo para el Desarrollo de la Infraestructura Universitaria II - Etapa B (CAF N° 8945),18546139,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Apoyo para el Desarrollo de la Infraestructura Educativa (BID Nº 1966/OC-2, BID Nº 2424/OC-AR, BID Nº 2940/OC-AR",Apoyo para el Desarrollo de la Infraestructura Universitaria II (CAF N° 8673),40251293,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Apoyo para el Desarrollo de la Infraestructura Educativa (BID Nº 1966/OC-2, BID Nº 2424/OC-AR, BID Nº 2940/OC-AR",Ejecución de Obras de Infraestructura Escolar - III Tramo (BID Nº 2940/OC-AR),39388079,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Apoyo para el Desarrollo de la Infraestructura Educativa (BID Nº 1966/OC-2, BID Nº 2424/OC-AR, BID Nº 2940/OC-AR",Infraestructura Escolar Especial (CAF Nº 7908),19662455,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Apoyo para el Dessarrollo de Infraestructura Urbana Municipal,Asistencia Financiera para Obras de Infraestructura Social y Económica,334108334,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Apoyo para el Dessarrollo de Infraestructura Urbana Municipal,Conducción y Administración,48411548,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Apoyo para el Dessarrollo de Infraestructura Urbana Municipal,Cooperación Técnico Financiera y Financiamiento Público - Privado de la Obra Pública,10890247,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Apoyo para el Dessarrollo de Infraestructura Urbana Municipal,Monitoreo y Transparencia de la Ejecución de la Obra Pública,14305839,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Apoyo para el Dessarrollo de Infraestructura Urbana Municipal,Redeterminación de Precios de la Obra Pública,81510,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Asistencia Financiera a Empresas Públicas,Apoyo al Sector Agua y Saneamiento (BID Nº 2613/OC-AR),205159310,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Asistencia Financiera a Empresas Públicas,Apoyo al Sector de Agua Potable y Saneamiento (BID Nº 2048/OC-AR),1435058,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Asistencia Financiera a Empresas Públicas,Apoyo para la Ejecución de Obras Básicas de Agua Potable (CAF Nº 8083),26807690,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Asistencia Financiera a Empresas Públicas,Ejecución de Obras de Agua Potable y Saneamiento en Area Metropolitana y Conurbano Bonaerense - Tercer Tramo (BID S/N),2059583673,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Cooperación, Asistencia Técnica y Capacitación a Municipios",Acciones de Apoyo para la Preinversión Municipal,4203349,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Cooperación, Asistencia Técnica y Capacitación a Municipios",Asistencia a Municipios para Infraestructura Social,275770000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Cooperación, Asistencia Técnica y Capacitación a Municipios","Cooperación, Asistencia Técnica y Capacitación a Municipios",226319775,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Cooperación, Asistencia Técnica y Capacitación a Municipios",Programa Multisectorial de Preinversión IV - BID Nº 2851/OC-AR (AR-L1149),183133326,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Cooperación, Asistencia Técnica y Capacitación a Municipios",Proyecto de Cooperación UNICEF,982000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Erogaciones Figurativas a la Direccion Nacional de Migraciones,Erogaciones Figurativas a la Direccion Nacional de Migraciones,1484740352,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Erogaciones Figurativas al Ente Nacional de Obras Hidricas de Saneamiento,Erogaciones Figurativas al Ente Nacional de Obras Hidricas de Saneamiento,2830904151,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Erogaciones Figurativas al Instituto Nacional del Agua,Erogaciones Figurativas al Instituto Nacional del Agua,278006523,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Erogaciones Figurativas al Organismo Regulador de Seguridad de Presas,Erogaciones Figurativas al Organismo Regulador de Seguridad de Presas,81264612,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Erogaciones Figurativas al Registro Nacional de las Personas,Erogaciones Figurativas al Registro Nacional de las Personas,2843813141,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Erogaciones Figurativas al Tribunal de Tasaciones de la Nación,Erogaciones Figurativas al Tribunal de Tasaciones de la Nación,55565571,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Formulación, Programación, Ejecución y Control de Obras Públicas",Acciones para el Desarrollo de Obras Municipales (BID Nº 2929),16405381,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Formulación, Programación, Ejecución y Control de Obras Públicas",Ampliación y Acondicionamiento de Oficinas Públicas Centrales,171000000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Formulación, Programación, Ejecución y Control de Obras Públicas",Asistencia Financiera para Infraestructura Social,730495654,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Formulación, Programación, Ejecución y Control de Obras Públicas",Asistencia Financiera para Obras Municipales,9778849,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Formulación, Programación, Ejecución y Control de Obras Públicas",Conducción y Administración,80902230,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Formulación, Programación, Ejecución y Control de Obras Públicas",Construcción Nueva Sede del Archivo General de la Nación,157763719,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Formulación, Programación, Ejecución y Control de Obras Públicas",Ejecución de Obras de Infraestructura Múltiple en Municipios Etapa III (CAF N° 8593),2627628,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Formulación, Programación, Ejecución y Control de Obras Públicas",Ejecución de Obras Múltiples en Municipios - Etapa II (CAF Nº 7864),10216042,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","Formulación, Programación, Ejecución y Control de Obras Públicas",Planificación y Programación de Proyectos y Obras Públicas,28581815,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Impulso al Desarrollo del Sistema Democrático y Relaciones con la Comunidad,Administración del Fondo Partidario Permanente,113570600,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Impulso al Desarrollo del Sistema Democrático y Relaciones con la Comunidad,Asistencia a Ex-Combatientes de Malvinas,480700,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Impulso al Desarrollo del Sistema Democrático y Relaciones con la Comunidad,Capacitación de Dirigentes Políticos y Sociales,24773814,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Impulso al Desarrollo del Sistema Democrático y Relaciones con la Comunidad,Conducción y Administración,76996035,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Impulso al Desarrollo del Sistema Democrático y Relaciones con la Comunidad,Ejecución de Actos Electorales,77482079,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Impulso al Desarrollo del Sistema Democrático y Relaciones con la Comunidad,Fortalecimiento Institucional y Participación Ciudadana,1776500,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Impulso al Desarrollo del Sistema Democrático y Relaciones con la Comunidad,"Planificación, Ejecución y Control de Políticas Orientadas a la Comunidad",13749374,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Impulso al Desarrollo del Sistema Democrático y Relaciones con la Comunidad,Reforma Política,6238003,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Iniciativas Complementarias de Interior,Administración y Gestión del Complejo Terminal de Cargas,115131486,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Iniciativas Complementarias de Interior,Conducción y Administración,77048497,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Iniciativas Complementarias de Interior,Conservación y Custodia de los Documentos de la Nación,24334621,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Iniciativas Complementarias de Interior,Construcción de Módulos Habitacionales en Centros de Fronteras - Mendoza,4250000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Iniciativas Complementarias de Interior,Construcción de Módulos Habitacionales en Centros de Fronteras - Misiones,2500000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Iniciativas Complementarias de Interior,Construcción de Módulos Habitacionales en Centros de Fronteras - Neuquén,2000000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Iniciativas Complementarias de Interior,Construcción de Módulos Habitacionales en Centros de Fronteras - Tierra del Fuego,1500000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Iniciativas Complementarias de Interior,Construcción de Módulos Habitacionales en Centros de Fronteras -Entre Ríos,2000000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Iniciativas Complementarias de Interior,Modernización Integral del Archivo General de la Nación (CAF 7769),9247140,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Planificación Territorial de la Inversión Pública,Conducción y Administración,34343776,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Planificación Territorial de la Inversión Pública,Estudios de la Conectividad Fronteriza entre Argentina y Paraguay (FONPLATA OCT-RCBINACIONAL-ARG-01/2008),496349,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Planificación Territorial de la Inversión Pública,Evaluación del Potencial Productivo del Paso Internacional El Pehuenche (CAF Nº 4538),11581487,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Planificación Territorial de la Inversión Pública,Fortalecimiento Institucional de la Planificación Territorial - Etapa II (FONPLATA S/N),86756227,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Planificación Territorial de la Inversión Pública,Fortalecimiento Institucional de la Subsecretaría de Planificación Territorial de la Inversión Pública (CAF Nº 7353),165450,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Planificación Territorial de la Inversión Pública,Planificación Territorial Federal,11589347,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Planificación Territorial de la Inversión Pública,Programa de Desarrollo y Mejoramiento de los Complejos de Frontera (FONPLATA),14725448,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Planificación Territorial de la Inversión Pública,Programa Integral de Desarrollo Provincial (FONPLATA - AR 142),5704584,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Prevención Sísmica,Conducción y Administración,20341129,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Prevención Sísmica,Prevención Sísmica,3765000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Relaciones con las Provincias y Desarrollo Regional,Acciones Ante Emergencia para Respuesta Inmediata por las Inundaciones en Argentina (BID N° 3688/OC-AR),2615000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Relaciones con las Provincias y Desarrollo Regional,Acciones de Emergencia para Respuesta a los efectos de El Niño en la República Argentina (FONPLATA Nº AR 139),172574584,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Relaciones con las Provincias y Desarrollo Regional,Aportes del Tesoro Nacional (ATN),2831100338,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Relaciones con las Provincias y Desarrollo Regional,Conducción y Administración,92979853,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Relaciones con las Provincias y Desarrollo Regional,Desarrollo de Áreas Metropolitanas del Interior - DAMI (BID 2499/OC-AR),141074040,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Relaciones con las Provincias y Desarrollo Regional,Desarrollo de Áreas Metropolitanas del Interior - DAMI II (BID N° 1243/OC-AR),129114264,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Relaciones con las Provincias y Desarrollo Regional,Desarrollo de Políticas Regionales,25379798,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Relaciones con las Provincias y Desarrollo Regional,Fortalecimiento de la Gestión Provincial (BID S/N),634107124,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Relaciones con las Provincias y Desarrollo Regional,Relaciones con Provincias,40904383,0,no
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",Relaciones con las Provincias y Desarrollo Regional,Transformación de los Sectores Públicos Provinciales,22000000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda",Organismo Regulador de Seguridad de Presas,Control de Seguridad de Presas,Conducción y Administración,42817434,0,no
"Ministerio del Interior, Obras Públicas y Vivienda",Organismo Regulador de Seguridad de Presas,Control de Seguridad de Presas,Control Región Comahue,15680911,0,no
"Ministerio del Interior, Obras Públicas y Vivienda",Organismo Regulador de Seguridad de Presas,Control de Seguridad de Presas,Control Región Cuyo - Centro,17232642,0,no
"Ministerio del Interior, Obras Públicas y Vivienda",Organismo Regulador de Seguridad de Presas,Control de Seguridad de Presas,Control Región Noroeste Argentino,14483201,0,no
"Ministerio del Interior, Obras Públicas y Vivienda",Organismo Regulador de Seguridad de Presas,Control de Seguridad de Presas,Control Región Patagonia,8400424,0,no
"Ministerio del Interior, Obras Públicas y Vivienda",Organismo Regulador de Seguridad de Presas,Control de Seguridad de Presas,Refacción Infraestructura Edilicia de la Regional Norte - Organismo Regulador de Seguridad de Presas,2650000,0,no
"Ministerio del Interior, Obras Públicas y Vivienda",Registro Nacional de las Personas,"Identificación, Registro y Clasificación del Potencial Humano Nacional",Emisión del Documento Nacional de Identidad,3805050941,0,no
"Ministerio del Interior, Obras Públicas y Vivienda",Tribunal de Tasaciones de la Nación,Tasación de Bienes,Tasación de Bienes,62506571,0,no
Ministerio Público,Ministerio Público,Ejercicio de la Acción Pública y Defensa de la Legalidad,Acciones de la Escuela de Servicio de Justicia,7420433,0,no
Ministerio Público,Ministerio Público,Ejercicio de la Acción Pública y Defensa de la Legalidad,Apoyo Tecnológico a la Investigación Penal,137258993,0,no
Ministerio Público,Ministerio Público,Ejercicio de la Acción Pública y Defensa de la Legalidad,Investigación Causa Asociación Mutual Israelita Argentina - AMIA,64380295,0,no
Ministerio Público,Ministerio Público,Ejercicio de la Acción Pública y Defensa de la Legalidad,Procuración General,7383960360,0,no
Ministerio Público,Ministerio Público,Ejercicio de la Acción Pública y Defensa de la Legalidad,Puesta en Valor  y Ampliacion de la Infraestructura Edilicia del Ministerio Público Fiscal,9500000,0,no
Ministerio Público,Ministerio Público,"Representación, Defensa y Curatela Pública Oficial",Acciones de la Escuela de Servicios de Justicia,2102713,0,no
Ministerio Público,Ministerio Público,"Representación, Defensa y Curatela Pública Oficial",Ejercicio de la Curatela Pública Oficial,199765733,0,no
Ministerio Público,Ministerio Público,"Representación, Defensa y Curatela Pública Oficial",Ejercicio del Derecho a la Protección de la Salud Mental,66702590,0,no
Ministerio Público,Ministerio Público,"Representación, Defensa y Curatela Pública Oficial","Representación, Defensa y Curatela Pública Oficial",4007098058,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Acuerdo Nación-Provincias - Ley Nº 27.260,Acuerdo Nación-Provincias - Ley Nº 27.260,2739179323,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Aportes al Sector Externo,"Contribuciones, Adhesiones y Aportes de Capital a Organismos Internacionales",6295429000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Aportes al Sector Externo,Organismos Internacionales Sector Agropecuario,5590000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Asist. Fin.  a Emp. Públicas y Otros Entes Sector Transporte,Asistencia Financiera a Empresas Públicas y Otros Entes del  Sector Transporte,28397164000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Asist. Fin.  a Emp. Públicas y Otros Entes Sector Transporte,Asistencia Financiera para el Plan de Infraestructura de Transporte de Pasajeros,9555057599,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Asist. Fin.  a Emp. Públicas y Otros Entes Sector Transporte,Asistencia Financiera para el Plan Ferroviario de Cargas,3057924563,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Asist. Fin.  a Emp. Públicas y Otros Entes Sector Transporte,Asistencia Financiera para Obras Ferroviarias de Pasajeros y Cargas,483505207,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,"Asist. Fin. a Emp. Púb. y Otros Entes Sect Ener, Comb y Min","Asist. Fin. a Emp. Púb. y Otros Entes Sect Ener, Comb y Min",24537445173,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Asistencia Financiera a Provincias y Municipios,Asistencia Financiera a Provincias,672391614,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Atención Servicios Financieros y Gastos Judiciales,Gastos Judiciales,21607000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Atención Servicios Financieros y Gastos Judiciales,Servicios Financieros,22763000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Erogaciones Figurativas a la Auditoría General de la Nación,Erogaciones Figurativas a la Auditoría General de la Nación,1778679016,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Fondo Federal Solidario,Fondo Federal Solidario,25617800000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras,Asistencia Educación y Cultura,5129966000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras,Dirección Superior Ejecutiva,200000000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras,Ecología y Medio Ambiente,1394333000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras,"Energia, Combustible y Mineria",2076000000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras,Entidades Financieras,300250000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras,Otras Asistencias,9655000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras,Relaciones Exteriores,1778000000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras,Seguridad Interior,200000000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras a Empresas Públicas y Otros Entes,Empresas Públicas,6319254208,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras a Empresas Públicas y Otros Entes,Empresas Públicas,799985998,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras a Empresas Públicas y Otros Entes,Empresas Públicas Agua Potable,10100000000,0,no
Obligaciones a Cargo del Tesoro,Obligaciones a Cargo del Tesoro,Otras Asistencias Financieras a Empresas Públicas y Otros Entes,Empresas Públicas Sector Industrial,400000000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Actividades Centrales,Administración de Recursos Humanos,62817523,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Actividades Centrales,Gestión del Consejo de la Magistratura,427018858,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Actividades Centrales,Gestión Financiera,13147077654,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Actividades Centrales,Jurado de Enjuiciamiento,23973848,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Actividades Centrales,Servicio de Apoyo Tecnológico y Estadístico,391203637,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Actividades Centrales,Servicio de Infraestructura Judicial,57860359,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Administración General de la Corte Suprema de Justicia de la Nación,Administración General de la Corte Suprema de Justicia de la Nación,806308845,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Archivo General,Archivo General,209794689,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Asistencia Social,Asistencia Social,185599954,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Atención de Pasividades,Atención de Pasividades,177000000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Biblioteca y Jurisprudencia,Biblioteca y Jurisprudencia,141042064,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Interceptación y Captación de las Comunicaciones,"Adecuación Integral, Normalización y Mantenimiento de Dos Ascensores del Edificio Avenida de los Incas 3834",1067647,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Interceptación y Captación de las Comunicaciones,Instalacion Nuevo Centro de Cómputos,1793220,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Interceptación y Captación de las Comunicaciones,Instalación Sistema de Climatización en Inmueble a Adquirir,4000000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Interceptación y Captación de las Comunicaciones,Interceptación y Captación de las Comunicaciones,444937000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Interceptación y Captación de las Comunicaciones,Reciclado General de Sanitarios Avenida de los Incas N° 3834 - CABA,2500000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Interceptación y Captación de las Comunicaciones,Renovación Sistema de Climatización Edificio Avenida de los Incas N° 3834 - CABA,11000000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Interceptación y Captación de las Comunicaciones,Renovación Solados Edificio Avenida de los Incas N° 3834 - CABA,650000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Casación,Control y Asistencia de Ejecución Penal,60023005,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Casación,Fuero Contencioso Administrativo Federal,100000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Casación,Fuero Criminal y Correcional,135713854,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Casación,Fuero del Trabajo y la Seguridad Social,100000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Casación,Fuero en lo Civil y Comercial,100000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Casación,Fuero Penal,428896688,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Adecuación de los Ascensores del Palacio de Justicia de la Nación - Ciudad Autónoma de Buenos Aires,20000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Adecuación Integral Edificio Villarino 2010,15000000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Adecuación Integral para el Edificio Calle Rivadavia 737/767/771,15000000,0,no
Poder Judicial de la Nación,Poder Judicial de la Nación,Justicia de Máxima Instancia,Adecuación y Refuncionalización Parcial de la Alcaldía - Palacio de Justicia,20000,0,no
